"clip_name","context_word","expName","PROLIFIC_PID","File_ID","date","response_thought_or_not.keys","descr_THOUGHT.text","rating_music_prompted.response","rating_spontaneity.response","rating_novelty.response","input_NOT.text","rating_familiarity.response","rating_enjoyment.response","demographics.headphones","demographics.age","demographics.gender","demographics.livingCountry","demographics.birthCountry","demographics.nativeLangue","demographics.otherLanguage","demographics.otherLanguageText","demographics.hearingImpariments","demographics.hearingImpairmentsText","demographics.education","demographics.musicianIdentification","demographics.feedback"
"Metal_MED_19_Thunderhorse.mp3","bar ","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","It felt like my blood was rising, abit overwhelming but also like i needed to just let lose, crash out and enjoy myself.",5,3,2,NA,2,4,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Metal_LOW_09_Darkside.mp3","concert ","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","If you have ever seen ""disaster movie"", the chipmunk scene where they first appear and start singing, this reminded me of the band, quite scary music but also appealing.",5,2,1,NA,2,3,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Metal_LOW_14_Viaje_Por_Existir.mp3","movie","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","Gives me like spy movie vibes, usually occurring during a chase or suspenceful scene.",5,4,3,NA,2,2,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","movie","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","More of an annoying sound, one that would be in a kids movie id say, usually at the supermarket or in a elevator but I really dislike it and is overwhelming to the ear.",5,4,4,NA,2,1,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Electronic_LOW_14_Tape.mp3","bar ","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","Sounds like to me, the beginning of a classic 80s/90s house music, proper great nostagic feeling that comes with it, makes you want to dance.",5,2,2,NA,3,4,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Electronic_MED_19_Looped.mp3","movie","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","Really peaceful feel to it, you can tell, its the beginning of a great movie.",5,3,3,NA,3,5,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","video game","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","n",NA,NA,NA,NA,"It just wasnt that exciting compared to the others, not much came to me whilst listening to it.",2,2,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Metal_MED_20_Welcome_to_the_Family.mp3","video game","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","Very intense feeling, loud and makes you feel all over the place, some people LOVE it and i am not one of them haha. Too much for me.",5,2,2,NA,3,1,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Electronic_MED_20_The_Distance.mp3","concert ","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","Is gives off nail salon vibes, at a spa and somewhere you want to relax. Makes you feel at peace and at one with yourself, earth, very spirtrual. ",5,2,2,NA,4,3,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"80s_LOW_06_Summer_Beach.mp3","concert ","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","Very talented, can hear all instruments included.",5,3,3,NA,2,2,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","movie","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","n",NA,NA,NA,NA,"Again, abit boring compared to the others, i guess i did get feelings of boredom from it.",1,1,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"80s_LOW_02_Breaking_Away.mp3","bar ","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","n",NA,NA,NA,NA,"Another boring one but you can sense the talent from them.",2,1,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Jazz_LOW_19_Sembellogy.mp3","concert ","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","It was abit uncomfortable as sounded like a horror movie at first but the talent from the band is powerful and you can hear it through there music/beats.",5,2,2,NA,3,3,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","bar ","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","Makes you feeel like your in new york, near christmas, met someone who could be your soul mate and now you're just thriving, enjoying life and living like a main charater.",5,2,4,NA,2,3,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"80s_MED_08_After_Tonight.mp3","video game","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","Like old jazz music, not for me but i can see the appeal, does make you want to dance and feel like you're in the war times at a diner.",5,4,4,NA,2,1,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Electronic_LOW_09_Expansion.mp3","video game","clip_context_g1","5ece3f660e92801e30440344","clip_context_g1_PROLIFIC_PID_734962.csv","2025-07-01_10h49.03.099","y","Very cool beat, very intense and makes you feel like you head is going to pop but in a good way ;) gives the impression that the drop is going to be great as well.",5,2,2,NA,2,4,TRUE,23,"Female","United Kingdom","United Kingdom","England",FALSE,NA,FALSE,NA,2,2,"All good! very fun."
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","movie","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","A person walking to work in a joyful mood. ",4,5,2,NA,4,3,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Metal_MED_19_Thunderhorse.mp3","bar ","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","A rock concert. People banging their heads, dressed in all black outfits. ",4,2,4,NA,2,1,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"80s_LOW_02_Breaking_Away.mp3","bar ","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","A lonely guy walking along a bridge. Maybe after being dumped by his girlfriend",4,4,2,NA,3,3,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Electronic_MED_19_Looped.mp3","movie","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","people slow dancing but as the beats gets more lively. the dance becomes faster",3,2,4,NA,1,2,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"80s_LOW_06_Summer_Beach.mp3","concert ","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","a solo jazz performance on a 360 stage. ",4,4,2,NA,2,3,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Jazz_LOW_19_Sembellogy.mp3","concert ","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","n",NA,NA,NA,NA,"I've never heard this kind of music ",1,2,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"80s_MED_08_After_Tonight.mp3","video game","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","A car driving towards a sunset at the end of a movie ",4,4,4,NA,2,2,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","bar ","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","a beautiful women sit alone at a bar while a handsome man admires her beauty from afar",5,5,2,NA,3,3,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Metal_MED_20_Welcome_to_the_Family.mp3","video game","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","guitar hero ",5,5,1,NA,4,3,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Metal_LOW_09_Darkside.mp3","concert ","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","sweaty people banging their heads. mosh pits. doing drugs",4,2,4,NA,2,1,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Electronic_LOW_09_Expansion.mp3","video game","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","Formula 1 race. The cars are lined up to start the race then as the music gets faster the cars start racing ",5,5,2,NA,2,1,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Metal_LOW_14_Viaje_Por_Existir.mp3","movie","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","An evil character making plans to kill someone. In a cartoon ",4,4,2,NA,2,1,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","video game","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","A couple having a date, with live music performance in the background",5,5,2,NA,2,2,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Electronic_LOW_14_Tape.mp3","bar ","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","mario game. ",5,1,5,NA,1,1,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Electronic_MED_20_The_Distance.mp3","concert ","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","y","an astronaut floating in space. ",5,5,2,NA,2,3,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","movie","clip_context_g1","66927c8697feb698d0b600d1","clip_context_g1_PROLIFIC_PID_738496.csv","2025-07-01_11h09.06.790","n",NA,NA,NA,NA,"I've never heard this kind of music so i find it difficult to imagine ",1,2,TRUE,18,"Female","United Kingdom","Myanmar (Burma)","Burmese",TRUE,"English ",FALSE,NA,4,1,NA
"Electronic_LOW_14_Tape.mp3","bar ","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","I imagined people dancing at techno raves, having a good time and jumping around. I also imagined whoosing fireworks and arcade games being played.",4,4,3,NA,5,4,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Electronic_LOW_09_Expansion.mp3","video game","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","I imagined people running from enemies. I imagined the start of a fight scene in video games. I also imagined scenes from action films. ",4,2,4,NA,3,3,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Jazz_LOW_19_Sembellogy.mp3","concert ","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","I imagined cartoons when characters are running from their enemies. I also imagined the inside of an old school jazz club.",4,4,3,NA,4,4,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","video game","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","I imagined the inside of a jazz club, where everything else is dark and there's a spotlight on the piano player.",5,4,2,NA,4,5,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Electronic_MED_20_The_Distance.mp3","concert ","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","I imagined a film about space, filled with futiristic and slow moving scenes.",4,5,5,NA,2,3,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"80s_MED_08_After_Tonight.mp3","video game","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","I imagined a big jazz band with people dancing in front on grass. Late night concerts. ",4,4,5,NA,2,2,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","movie","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","I imagined a xylophone being played. I also imagined film scenes where people are having fun on a road trip. ",4,4,5,NA,2,2,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Metal_LOW_09_Darkside.mp3","concert ","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","I imagined people mosh pitting at a heavy metal concert. Full of scary looking, heavily tattooed/pierced punk rockers.",5,4,4,NA,2,1,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","movie","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","Scenes of a very famous singer playing at an intimate concert full of loving fans.",4,2,4,NA,1,2,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"80s_LOW_02_Breaking_Away.mp3","bar ","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","Sad scenes of someone crying whilst going through a traumatic breakup. It's dark and rainy around them. ",4,4,3,NA,3,3,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Metal_MED_19_Thunderhorse.mp3","bar ","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","Images of a punk rocker shredding a guitar. Zoomed in on image of their fingers on the guitar.",4,3,2,NA,3,2,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Metal_LOW_14_Viaje_Por_Existir.mp3","movie","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","n",NA,NA,NA,NA,"I think because I've heard similar music in the past sessions and my brain wasn't coming up with any other scenes.",3,2,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Metal_MED_20_Welcome_to_the_Family.mp3","video game","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","Images of two people battling in a fight scene. They have superpowers and are fighting an epic battle.",4,3,3,NA,3,3,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Electronic_MED_19_Looped.mp3","movie","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","Montage of someone experiencing something sad. Images of them travelling and looking solemnly out the window. Very dark ambience.",4,4,4,NA,3,5,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"80s_LOW_06_Summer_Beach.mp3","concert ","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","Fun scenes of people dancing in a 70's disco. A saxophone player appears and does a solo for the people dancing.",4,3,4,NA,2,4,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","bar ","clip_context_g1","6760580745ecb73102f83f3d","clip_context_g1_PROLIFIC_PID_739461.csv","2025-07-01_11h34.42.081","y","Scenes of a cozy jazz bar from the outside. It's dark and raining outside but the windows are softly lit and the people inside look cozy and warm.",5,4,4,NA,3,5,TRUE,29,"Female","United Kingdom","United Kingdom","English",FALSE,NA,FALSE,NA,2,2,"I really enjoyed it, it was really fun. Thanks!"
"Electronic_MED_19_Looped.mp3","movie","clip_context_g1","6786ac16415168abd9f21d6b","clip_context_g1_PROLIFIC_PID_766381.csv","2025-07-01_06h28.38.882","n",NA,NA,NA,NA,"i was feeling the music in my ears. i even started shaking my head to dance",3,4,TRUE,30,"Female","United States","United States","English",TRUE,"none",FALSE,NA,6,2,"interesting study. very engaging. i loved it"
"80s_LOW_02_Breaking_Away.mp3","bar ","clip_context_g1","6786ac16415168abd9f21d6b","clip_context_g1_PROLIFIC_PID_766381.csv","2025-07-01_06h28.38.882","y","i have to a bar before and the sound seems very familiar",4,5,4,NA,4,5,TRUE,30,"Female","United States","United States","English",TRUE,"none",FALSE,NA,6,2,"interesting study. very engaging. i loved it"
